Sub-network,Date,Latency (ms), MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [3, 3, 5, 3, 7, 5, 5, 7, 7, 5, 7, 7, 3, 5, 3, 3, 7, 5, 3, 3], 'e': [4, 3, 4, 4, 4, 4, 4, 3, 6, 4, 3, 3, 4, 4, 3, 4, 6, 6, 6, 4], 'd': [2, 2, 4, 3, 3], 'r': [224]}",2022-07-07 11:44:13.746453,0,349720336,77.956
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 5, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 5, 3, 3], 'e': [4, 3, 4, 4, 4, 4, 4, 3, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 4], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 11:45:45.587059,0,334761616,77.846
"{'wid': None, 'ks': [3, 3, 5, 3, 7, 5, 5, 7, 7, 5, 5, 7, 3, 5, 3, 5, 7, 5, 3, 5], 'e': [4, 3, 4, 6, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 6, 6, 6, 4], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 11:47:13.691458,0,308191472,77.366
"{'wid': None, 'ks': [3, 3, 5, 3, 7, 5, 5, 7, 7, 5, 7, 7, 7, 5, 3, 3, 7, 3, 7, 3], 'e': [4, 3, 4, 4, 4, 4, 3, 3, 6, 4, 6, 3, 4, 6, 3, 4, 6, 6, 6, 4], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 11:48:59.297020,0,415304400,78.508
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 5, 7, 7, 5, 5, 7, 3, 3, 3, 3, 7, 5, 3, 5], 'e': [4, 3, 4, 6, 4, 4, 3, 6, 3, 4, 3, 3, 4, 3, 3, 3, 4, 6, 6, 4], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 11:50:18.678239,0,270531648,76.282
"{'wid': None, 'ks': [5, 5, 5, 3, 7, 5, 3, 7, 7, 5, 7, 7, 7, 5, 3, 3, 7, 3, 7, 3], 'e': [4, 4, 4, 4, 6, 6, 4, 3, 6, 6, 6, 3, 4, 6, 6, 4, 6, 6, 6, 3], 'd': [2, 3, 4, 4, 4], 'r': [224]}",2022-07-07 11:52:17.107148,0,510792560,78.886
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 5, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 5, 3, 5], 'e': [4, 3, 4, 4, 4, 4, 4, 6, 4, 4, 3, 3, 4, 3, 3, 3, 4, 6, 6, 4], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 11:53:52.972747,0,309786720,77.444
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 5, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 5, 3, 5], 'e': [4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4, 6, 6, 4], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 11:55:26.194087,0,309786720,77.444
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 5, 7, 7, 5, 5, 7, 3, 3, 3, 3, 7, 5, 3, 5], 'e': [4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 6, 6, 6, 4], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 11:57:09.825683,0,334847600,77.734
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 7, 7, 5, 3, 3, 7, 3, 7, 7], 'e': [6, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 6, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 11:59:46.322972,0,539729328,78.84
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 5, 3, 7, 3, 5, 7, 5, 3, 5], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 12:01:21.391497,0,241741312,75.55
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 7, 7, 5, 3, 3, 7, 3, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 6, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 12:03:30.810377,0,508795824,78.846
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 3, 3, 7, 3, 5, 7, 7, 3, 5], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 6, 6, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 12:05:02.136128,0,265791312,76.35
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 5, 3, 7, 3, 5, 7, 7, 3, 5], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 12:06:41.285212,0,277693216,76.83
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 7, 7, 5, 3, 3, 7, 3, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 6, 4, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 12:08:46.109659,0,469283184,78.73
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 7, 3, 5, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 12:10:21.190574,0,318521456,77.466
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 12:12:27.406882,0,461729744,78.702
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 3, 3, 7, 3, 5, 7, 7, 3, 5], 'e': [3, 3, 3, 6, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 12:14:04.694654,0,282338080,76.844
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 7, 3, 3, 7, 7, 3, 7], 'e': [3, 3, 3, 6, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 12:16:01.603190,0,365038000,78.094
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 3, 7, 3, 5, 3, 3, 7, 3, 3, 7, 7, 3, 5], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3, 3, 4, 4, 3, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 12:17:38.397206,0,268756576,76.384
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 3, 3, 7, 3, 3, 7, 7, 3, 5], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 12:19:06.997567,0,242418688,75.544
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 3, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 12:20:57.904473,0,414246288,78.428
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 3, 7, 3, 5, 3, 3, 7, 3, 5, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 12:22:32.693407,0,307168496,77.32
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 12:24:14.494945,0,328989104,77.774
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 3, 3, 7, 3, 3, 7, 7, 3, 5], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 12:25:38.792455,0,258919360,76.186
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 7, 7], 'e': [3, 4, 3, 6, 4, 4, 3, 3, 4, 4, 3, 3, 6, 6, 3, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 12:27:47.314907,0,476940240,78.688
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 12:29:39.291365,0,414246288,78.396
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 3, 7, 3, 3, 7, 7, 3, 7], 'e': [3, 3, 3, 6, 4, 4, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 12:31:34.903624,0,362328496,78.022
"{'wid': None, 'ks': [3, 3, 5, 7, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 3, 5], 'e': [3, 4, 3, 6, 4, 4, 3, 3, 3, 4, 3, 3, 4, 3, 3, 4, 6, 6, 4, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 12:33:18.890979,0,317377904,77.502
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 7, 3, 5, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 12:35:00.599246,0,330908336,77.734
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 7, 3, 3, 7, 7, 7, 7], 'e': [3, 3, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 4, 3, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 12:36:54.312352,0,376425904,78.154
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 6, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 12:39:07.363172,0,508795824,78.788
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 3, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 12:41:12.219002,0,486070224,78.73
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 3, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 4, 3, 3, 4, 3, 3, 3, 4, 6, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 12:43:02.974948,0,387656976,78.27
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 4, 3, 3, 4, 4, 3, 3, 4, 6, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 12:44:52.108838,0,394449552,78.342
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 3, 3, 7, 3, 5, 7, 7, 3, 7], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 12:46:26.887996,0,264974560,76.354
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 7, 7, 3, 5, 3, 3, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 3, 3, 3, 4, 3, 4, 4, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 12:47:56.487582,0,265842912,76.432
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 7, 7, 5, 3, 3, 7, 7, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 6, 4, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 12:50:00.820742,0,498335088,78.862
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 4, 6, 4, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 12:52:04.217709,0,453258032,78.63
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 3, 7, 3, 5, 3, 3, 7, 3, 3, 7, 7, 3, 7], 'e': [3, 3, 3, 6, 4, 4, 3, 3, 4, 4, 4, 3, 4, 3, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 12:53:41.796136,0,324655152,77.672
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 5, 3, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 4, 3, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 12:55:30.401368,0,348110384,77.922
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 3, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 3, 3, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 6, 6, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 12:57:04.991810,0,307269824,77.294
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 4, 3, 4, 4, 4, 3, 3, 4, 6, 3, 3, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 12:59:09.608411,0,422413040,78.43
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 7, 7, 5, 3, 3, 7, 3, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 3, 4, 6, 6, 6, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 13:01:15.313187,0,486070224,78.842
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 3, 5, 3, 3, 7, 3, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 3, 4, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 13:03:15.218987,0,439783824,78.624
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 5, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 6, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 13:04:54.281670,0,295598064,77.156
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 4, 6, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 13:06:50.307160,0,405837456,78.398
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 3, 7, 3, 5, 3, 3, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 4, 4, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 13:08:28.830764,0,280418848,76.808
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 5, 3, 7, 3, 5, 7, 5, 3, 5], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 13:09:54.087201,0,253782592,76.118
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 7, 7], 'e': [3, 4, 3, 6, 4, 6, 3, 3, 4, 4, 3, 3, 6, 6, 3, 4, 6, 6, 6, 3], 'd': [3, 2, 4, 4, 4], 'r': [224]}",2022-07-07 13:11:47.199184,0,443298192,78.598
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 3, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 13:13:24.987437,0,292180800,77.076
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 7, 3, 3, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 4, 3, 3, 4, 4, 3, 3, 6, 6, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 13:15:16.468454,0,408954768,78.372
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 7, 7, 3, 5, 5, 3, 7, 3, 5, 7, 7, 3, 5], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3, 3, 3, 6, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 13:16:46.598792,0,292129200,77.138
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 7, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 13:18:31.808926,0,340335152,77.868
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 3, 5, 3, 3, 7, 5, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 3, 4, 4, 4, 3, 4, 3, 3, 4, 4, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 13:20:06.005167,0,286016608,76.984
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 7, 7, 3, 5, 3, 3, 7, 3, 5, 7, 7, 3, 7], 'e': [3, 3, 3, 6, 4, 4, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 13:21:48.803567,0,352688432,77.91
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 3, 3, 7, 3, 5, 7, 7, 3, 5], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 13:23:12.079015,0,255137344,76.128
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 7, 7, 5, 3, 3, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 4, 4, 3, 3, 4, 4, 3, 3, 6, 6, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [224]}",2022-07-07 13:25:00.100311,0,377264912,78.138
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 5, 3, 7, 3, 5, 3, 3, 7, 3, 5, 7, 7, 3, 5], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 13:26:31.096358,0,264974560,76.354
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 7, 7, 7, 7, 5, 7, 5, 3, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 6, 6, 6, 6, 6, 6, 3], 'd': [3, 4, 3, 4, 4], 'r': [224]}",2022-07-07 13:28:57.917212,0,524487728,78.86
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 5, 5, 3, 7, 5, 5, 3, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-07-07 13:30:17.482116,0,209986048,74.372
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 7, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 6, 6, 6, 6, 6, 6, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-07-07 13:32:17.605716,0,486768944,78.718
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 4, 3, 3, 4, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 13:34:03.910942,0,322592528,77.57
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 13:35:33.783861,0,275604640,76.93
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 6, 6, 3, 6, 6, 6, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-07-07 13:37:24.044580,0,450194768,78.662
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 4, 3, 6, 4, 3, 3, 4, 6, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 13:39:06.902350,0,435288656,78.482
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 13:40:46.187178,0,313259792,77.562
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 13:42:07.882486,0,237788992,75.558
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 3, 3, 3, 4, 6, 3, 6, 6, 6, 6, 3], 'd': [3, 2, 3, 4, 4], 'r': [224]}",2022-07-07 13:44:02.678954,0,436234448,78.556
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 13:45:30.087823,0,232283584,75.402
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 6, 6, 6, 6, 6, 6, 3], 'd': [3, 4, 3, 4, 4], 'r': [224]}",2022-07-07 13:47:34.719384,0,523321136,78.858
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 3, 7, 7, 5, 7, 7, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 6, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 13:49:14.969398,0,292582736,77.12
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 3, 3, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 4, 3, 6, 4, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 13:51:03.994955,0,376933904,78.196
